"Genre","Track","Popularity","Artists","Artist_Pop","Explicit","Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","Original_Genre"
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Voice of the Heroes",65,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.754,0.66,0,-6.811,0.179,0,0.194,0.316,83,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","2040",70,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.744,0.697,11,-4.067,0.0415,0,0.112,0.238,150.046,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Hats Off (feat. Travis Scott)",77,"['Lil Baby', 'Lil Durk', 'Travis Scott']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.596,0.65,9,-5.167,0.138,0,0.14,0.188,133.997,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Who I Want",68,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.77,0.561,10,-4.97,0.14,0,0.123,0.81,145.928,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Still Hood",63,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.742,0.701,1,-5.92,0.0821,0,0.116,0.178,137.951,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Man of my Word",64,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.789,0.609,1,-5.969,0.0439,0,0.178,0.0816,136.001,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Still Runnin (feat. Meek Mill)",70,"['Lil Baby', 'Lil Durk', 'Meek Mill']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.856,0.727,2,-5.616,0.013,0,0.117,0.286,146.044,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Medical",61,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.763,0.798,2,-4.692,0.0555,0,0.116,0.482,77.987,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","How It Feels",69,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.788,0.628,11,-5.746,0.00715,0,0.132,0.479,104.083,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Lying",63,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.741,0.892,10,-4.225,0.172,0,0.126,0.56,159.088,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Okay",68,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.89,0.674,11,-5.45,0.107,0,0.111,0.248,134.028,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","That's Facts",65,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.884,0.577,1,-4.716,0.0843,0,0.0602,0.854,137.032,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Please",63,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.677,0.634,7,-6.231,0.228,0,0.131,0.496,90.268,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Up The Side (feat. Young Thug)",61,"['Lil Baby', 'Lil Durk', 'Young Thug']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.644,0.563,0,-9.814,0.0518,0,0.179,0.339,160.106,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","If You Want To",62,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.795,0.599,6,-7.819,0.0414,0,0.193,0.351,97.033,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Rich Off Pain (feat. Rod Wave)",66,"['Lil Baby', 'Lil Durk', 'Rod Wave']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.469,0.613,11,-6.556,0.0747,0,0.205,0.135,72.434,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Make It Out",60,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.635,0.591,1,-6.588,0.0248,0,0.0812,0.0781,84.747,NA
"['atl hip hop', 'atl trap', 'rap', 'trap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']","Bruised Up",61,"['Lil Baby', 'Lil Durk']","[93, 89]",TRUE,"[9150690, 3405916]","The Voice of the Heroes",0.586,0.682,4,-4.659,0.134,0,0.117,0.105,120.455,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Off the Boat",41,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.865,0.557,3,-6.295,0.0764,0,0.0952,0.64,127.985,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","By Myself",40,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.753,0.509,2,-7.692,0.0914,0,0.0946,0.2,145.019,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","BiPolar (feat. Quavo)",53,"['Gucci Mane', 'Quavo']","[82]",TRUE,"[4111522]","Evil Genius",0.745,0.576,8,-6.688,0.144,0,0.154,0.16,157.083,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Just Like It (feat. 21 Savage)",46,"['Gucci Mane', '21 Savage']","[82]",TRUE,"[4111522]","Evil Genius",0.84,0.567,1,-8.285,0.0721,0,0.0727,0.21,109.942,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Cold Shoulder (feat. YoungBoy Never Broke Again)",44,"['Gucci Mane', 'YoungBoy Never Broke Again']","[82]",TRUE,"[4111522]","Evil Genius",0.826,0.492,8,-4.566,0.00244,0,0.23,0.127,135.038,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","On God",37,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.707,0.52,1,-7.639,0.0458,0,0.0967,0.369,160.019,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Father's Day",49,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.824,0.617,1,-5.847,0.145,0,0.571,0.26,118.054,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Outta Proportion",39,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.939,0.373,5,-7.779,0.00579,0,0.274,0.0602,119.953,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Lost Y'all Mind (feat. Quavo)",37,"['Gucci Mane', 'Quavo']","[82]",TRUE,"[4111522]","Evil Genius",0.838,0.776,9,-4.905,0.127,1.79e-05,0.124,0.661,94.971,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","I'm Not Goin' (feat. Kevin Gates)",49,"['Gucci Mane', 'Kevin Gates']","[82]",TRUE,"[4111522]","Evil Genius",0.836,0.528,2,-5.855,0.167,0,0.11,0.329,131.117,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Wake Up in the Sky",73,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']","[82]",TRUE,"[4111522]","Evil Genius",0.8,0.578,4,-5.144,0.00381,0,0.367,0.367,143.01,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Solitaire (feat. Migos & Lil Yachty)",40,"['Gucci Mane', 'Migos', 'Lil Yachty']","[82]",TRUE,"[4111522]","Evil Genius",0.809,0.585,11,-6.935,0.0425,0,0.108,0.367,138.026,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","This the Night",37,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.887,0.558,9,-6.535,0.00316,0,0.135,0.157,135.917,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Mad Russian (feat. Lil Skies)",47,"['Gucci Mane', 'Lil Skies']","[82]",TRUE,"[4111522]","Evil Genius",0.757,0.579,4,-9.174,0.0877,0,0.104,0.537,160.07,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Hard Feelings",37,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.884,0.759,7,-4.944,0.047,0,0.347,0.791,120,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Lord",35,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.758,0.743,8,-5.406,0.0541,0,0.464,0.378,150.104,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Money Callin",36,"['Gucci Mane']","[82]",TRUE,"[4111522]","Evil Genius",0.929,0.305,2,-7.692,0.103,0,0.126,0.0399,119.962,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Kept Back (feat. Lil Pump) - Bonus Track Version",42,"['Gucci Mane', 'Lil Pump']","[82]",TRUE,"[4111522]","Evil Genius",0.907,0.638,10,-5.571,0.0734,0,0.0833,0.482,130,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Work in Progress (Intro)",11,"['Gucci Mane']","[82]",FALSE,"[4111522]","Mr. Davis",0.877,0.581,1,-7.157,0.044,0,0.159,0.524,154.072,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Back On",11,"['Gucci Mane']","[82]",FALSE,"[4111522]","Mr. Davis",0.827,0.621,1,-5.464,0.00782,1.93e-06,0.0665,0.475,156.042,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","I Get the Bag (feat. Migos)",40,"['Gucci Mane', 'Migos']","[82]",FALSE,"[4111522]","Mr. Davis",0.887,0.634,11,-5.515,0.0235,0.00154,0.107,0.409,139.99,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph)",15,"['Gucci Mane', 'Slim Jxmmi', 'Young Dolph']","[82]",FALSE,"[4111522]","Mr. Davis",0.866,0.704,7,-5.83,0.167,0,0.0877,0.757,122.992,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Curve (feat. The Weeknd)",23,"['Gucci Mane', 'The Weeknd']","[82]",FALSE,"[4111522]","Mr. Davis",0.753,0.467,8,-8.105,0.259,0,0.0898,0.355,147.083,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Enormous (feat. Ty Dolla $ign)",8,"['Gucci Mane', 'Ty Dolla $ign']","[82]",FALSE,"[4111522]","Mr. Davis",0.845,0.497,3,-6.865,0.222,0,0.0955,0.43,142.587,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Members Only",9,"['Gucci Mane']","[82]",FALSE,"[4111522]","Mr. Davis",0.792,0.601,10,-6.597,0.119,0,0.0836,0.62,136.133,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Money Make Ya Handsome",10,"['Gucci Mane']","[82]",FALSE,"[4111522]","Mr. Davis",0.694,0.678,3,-6.114,0.151,0,0.282,0.527,134.131,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Changed (feat. Big Sean)",9,"['Gucci Mane', 'Big Sean']","[82]",FALSE,"[4111522]","Mr. Davis",0.781,0.608,1,-5.695,0.00303,0,0.228,0.494,140.079,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","We Ride (feat. Monica)",8,"['Gucci Mane', 'Monica']","[82]",FALSE,"[4111522]","Mr. Davis",0.49,0.708,4,-5.521,0.313,0,0.159,0.376,159.949,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Lil Story (feat. ScHoolboy Q)",36,"['Gucci Mane', 'ScHoolboy Q']","[82]",FALSE,"[4111522]","Mr. Davis",0.947,0.778,1,-4.436,0.00725,0,0.24,0.693,135.015,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Tone It Down (feat. Chris Brown)",12,"['Gucci Mane', 'Chris Brown']","[82]",FALSE,"[4111522]","Mr. Davis",0.782,0.642,8,-5.785,0.215,3.75e-05,0.103,0.6,130.982,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Make Love",9,"['Gucci Mane', 'Nicki Minaj']","[82]",FALSE,"[4111522]","Mr. Davis",0.971,0.561,11,-7,0.00621,0.00475,0.111,0.219,129.974,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Money Piling",5,"['Gucci Mane']","[82]",FALSE,"[4111522]","Mr. Davis",0.869,0.491,2,-6.658,0.0549,0,0.103,0.351,146.991,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Jumped Out the Whip (feat. A$AP Rocky)",13,"['Gucci Mane', 'A$AP Rocky']","[82]",FALSE,"[4111522]","Mr. Davis",0.817,0.471,2,-6.517,0.0628,0,0.125,0.396,141.948,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Miss My Woe (feat. Rico Love & Chris Bosh)",11,"['Gucci Mane', 'Rico Love', 'Chris Bosh']","[82]",FALSE,"[4111522]","Mr. Davis",0.693,0.684,9,-6.145,0.0834,0,0.193,0.191,159.976,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Made It (Outro)",35,"['Gucci Mane']","[82]",FALSE,"[4111522]","Mr. Davis",0.888,0.608,2,-4.33,0.143,0,0.232,0.208,123.04,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","St. Brick Intro",57,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.796,0.597,0,-6.907,0.338,0,0.212,0.416,149.94,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","I Can't",45,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.824,0.454,1,-6.211,0.0283,0,0.127,0.115,150.09,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Walk on Water",43,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.894,0.724,11,-6.269,0.058,0,0.156,0.362,119.975,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Both (feat. Drake)",71,"['Gucci Mane', 'Drake']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.85,0.405,7,-7.509,0.119,0.000118,0.0707,0.344,139.976,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Stutter",48,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.886,0.573,2,-7.649,0.116,0,0.277,0.609,132.069,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Drove U Crazy (feat. Bryson Tiller)",54,"['Gucci Mane', 'Bryson Tiller']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.885,0.664,0,-5.247,0.141,0,0.336,0.366,124.944,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Crash",41,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.837,0.559,10,-7.852,0.0247,0,0.13,0.393,137.997,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Yet",40,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.925,0.518,1,-7.25,0.207,0,0.11,0.525,134.035,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Nonchalant",40,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.699,0.665,9,-4.625,0.0664,0,0.139,0.696,137.012,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Last Time (feat. Travis Scott)",47,"['Gucci Mane', 'Travis Scott']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.774,0.617,5,-6.285,0.0512,0,0.185,0.289,137.824,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Bales",38,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.843,0.7,8,-3.983,0.225,0,0.0828,0.396,107.043,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","No Smoke",39,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.905,0.512,5,-8.119,0.0997,0,0.104,0.344,118.038,NA
"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Greatest Show on Earth",38,"['Gucci Mane']","[82]",TRUE,"[4111522]","The Return of East Atlanta Santa",0.802,0.49,10,-11.227,0.12,0,0.092,0.526,99.984,NA
"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Saturday Night",46,"['2 Chainz']","[82]",TRUE,"[6818173]","Pretty Girls Like Trap Music",0.644,0.805,0,-4.513,0.452,1e-05,0.11,0.461,115.915,NA
"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Riverdale Rd",45,"['2 Chainz']","[82]",TRUE,"[6818173]","Pretty Girls Like Trap Music",0.866,0.652,11,-4.213,0.0179,0,0.728,0.222,125.101,NA
"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Good Drank",63,"['2 Chainz', 'Gucci Mane', 'Quavo']","[82]",TRUE,"[6818173]","Pretty Girls Like Trap Music",0.836,0.776,4,-0.804,0.274,0,0.113,0.37,130.033,NA
"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","4 AM",69,"['2 Chainz', 'Travis Scott']","[82]",TRUE,"[6818173]","Pretty Girls Like Trap Music",0.796,0.5,1,-7.21,0.118,0,0.155,0.227,75.012,NA
"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Door Swangin",42,"['2 Chainz']","[82]",TRUE,"[6818173]","Pretty Girls Like Trap Music",0.773,0.488,1,-6.602,0.131,0.00249,0.301,0.353,144.034,NA
"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","Realize",45,"['2 Chainz', 'Nicki Minaj']","[82]",TRUE,"[6818173]","Pretty Girls Like Trap Music",0.771,0.553,4,-6.738,0.365,1.83e-06,0.0944,0.108,119.944,NA
